source_record_id,customer_id,first_name,last_name,email,phone,date_of_birth,loyalty_status,marketing_opt_in,created_at,updated_at
SRC_CUSTOMER_B001_000043843,C0043843,Sian,Thomas,sian.thomas.43843@retailverse.example,+44 7373437340,1995-05-11,GOLD,Y,2023-12-30 05:42:43,2024-01-04 05:42:43
SRC_CUSTOMER_B001_000043844,C0043844,Roger,Grant,roger.grant.43844@retailverse.example,+44 7250947409,1965-12-08,NONE,N,2025-06-07 17:20:04,2025-06-26 17:20:04
SRC_CUSTOMER_B001_000043845,C0043845,Mark,Hunter,mark.hunter.43845@retailverse.example,+44 7223973102,1977-09-10,BRONZE,Y,2025-07-05 07:39:00,2025-08-28 07:39:00
SRC_CUSTOMER_B001_000043846,C0043846,Sian,Donnelly,sian.donnelly.43846@retailverse.example,+44 7523731207,1949-12-16,NONE,Y,2023-02-12 19:42:31,2023-06-01 19:42:31
SRC_CUSTOMER_B001_000043847,C0043847,Paul,Summers,paul.summers.43847@retailverse.example,+44 7055471607,1985-08-31,NONE,Y,2023-06-10 19:45:58,2023-08-27 19:45:58
SRC_CUSTOMER_B001_000043848,C0043848,Declan,Atkinson,declan.atkinson.43848@retailverse.example,+44 7507773476,1962-09-16,NONE,Y,2024-03-30 22:25:38,2024-07-22 22:25:38
SRC_CUSTOMER_B001_000043849,C0043849,Joanne,Moore,joanne.moore.43849@retailverse.example,+44 7186266138,1955-01-25,BRONZE,Y,2024-08-03 17:20:48,2024-11-07 17:20:48
SRC_CUSTOMER_B001_000043850,C0043850,Ryan,Wells,ryan.wells.43850@retailverse.example,+44 7892722440,1989-11-15,NONE,Y,2024-10-07 22:40:20,2024-10-16 22:40:20
SRC_CUSTOMER_B001_000043851,C0043851,Emily,Walker,emily.walker.43851@retailverse.example,+44 7053420585,1987-09-14,BRONZE,Y,2024-02-27 04:03:19,2024-04-20 04:03:19
SRC_CUSTOMER_B001_000043852,C0043852,Martin,Ward,martin.ward.43852@retailverse.example,+44 7404486802,1979-01-10,SILVER,N,2026-03-18 11:33:37,2026-05-16 11:33:37
SRC_CUSTOMER_B001_000043853,C0043853,Sheila,Cooper,sheila.cooper.43853@retailverse.example,+44 7381888420,1994-01-21,NONE,Y,2025-12-16 09:11:19,2026-02-22 09:11:19
SRC_CUSTOMER_B001_000043854,C0043854,Ben,Patterson,ben.patterson.43854@retailverse.example,+44 7532972444,1975-01-18,SILVER,N,2026-04-21 19:34:29,2026-08-15 19:34:29
SRC_CUSTOMER_B001_000043855,C0043855,Paul,Harvey,paul.harvey.43855@retailverse.example,+44 7076382413,1975-04-19,SILVER,Y,2026-01-30 05:30:58,2026-03-24 05:30:58
SRC_CUSTOMER_B001_000043856,C0043856,Joshua,Jones,joshua.jones.43856@retailverse.example,+44 7242276858,2004-04-22,NONE,N,2023-08-26 05:34:50,2023-11-13 05:34:50
SRC_CUSTOMER_B001_000043857,C0043857,Rosemary,Young,rosemary.young.43857@retailverse.example,+44 7313645616,1995-06-18,SILVER,Y,2024-02-13 02:35:01,2024-03-26 02:35:01
SRC_CUSTOMER_B001_000043858,C0043858,Barbara,Edwards,barbara.edwards.43858@retailverse.example,+44 7523005142,2007-12-22,SILVER,N,2026-03-03 08:12:58,2026-06-07 08:12:58
SRC_CUSTOMER_B001_000043859,C0043859,Derek,Clarke,derek.clarke.43859@retailverse.example,+44 7005753045,2007-08-13,NONE,Y,2024-09-17 11:54:13,2024-12-10 11:54:13
SRC_CUSTOMER_B001_000043860,C0043860,Dean,Matthews,dean.matthews.43860@retailverse.example,+44 7548997861,1950-08-17,BRONZE,Y,2026-01-11 15:30:53,2026-03-24 15:30:53
SRC_CUSTOMER_B001_000043861,C0043861,Carl,Harvey,carl.harvey.43861@retailverse.example,+44 7748139941,1951-10-29,SILVER,Y,2025-01-25 07:25:09,2025-02-22 07:25:09
SRC_CUSTOMER_B001_000043862,C0043862,Danny,Warren,danny.warren.43862@retailverse.example,+44 7131206092,1981-08-12,BRONZE,Y,2026-03-17 08:25:34,2026-03-17 08:25:34
SRC_CUSTOMER_B001_000043863,C0043863,Lesley,Rhodes,lesley.rhodes.43863@retailverse.example,+44 7443334523,1972-05-04,BRONZE,N,2025-10-13 03:48:38,2026-01-27 03:48:38
SRC_CUSTOMER_B001_000043864,C0043864,Hollie,White,hollie.white.43864@retailverse.example,+44 7103657069,1998-11-11,BRONZE,N,2024-09-15 12:45:04,2024-12-01 12:45:04
SRC_CUSTOMER_B001_000043865,C0043865,Clifford,Jones,clifford.jones.43865@retailverse.example,+44 7463795145,1960-10-20,NONE,Y,2025-03-20 09:10:09,2025-06-07 09:10:09
SRC_CUSTOMER_B001_000043866,C0043866,Julia,Pearson,julia.pearson.43866@retailverse.example,+44 7734641548,1989-12-02,BRONZE,N,2024-04-20 10:55:59,2024-06-10 10:55:59
SRC_CUSTOMER_B001_000043867,C0043867,Bethan,Hart,bethan.hart.43867@retailverse.example,+44 7380201753,1950-10-08,SILVER,Y,2024-03-02 12:39:08,2024-04-09 12:39:08
SRC_CUSTOMER_B001_000043868,C0043868,Melanie,Davis,melanie.davis.43868@retailverse.example,+44 7244436369,1982-06-27,BRONZE,N,2024-10-14 01:29:25,2024-12-23 01:29:25
SRC_CUSTOMER_B001_000043869,C0043869,Gary,Jones,gary.jones.43869@retailverse.example,+44 7127418415,1949-01-13,BRONZE,Y,2026-03-05 02:56:06,2026-03-06 02:56:06
SRC_CUSTOMER_B001_000043870,C0043870,Frederick,Gallagher,frederick.gallagher.43870@retailverse.example,+44 7546586580,1948-05-14,NONE,Y,2023-08-20 08:32:33,2023-09-29 08:32:33
SRC_CUSTOMER_B001_000043871,C0043871,Catherine,Taylor,catherine.taylor.43871@retailverse.example,+44 7437482715,1975-10-22,BRONZE,Y,2024-07-13 01:15:50,2024-08-05 01:15:50
SRC_CUSTOMER_B001_000043872,C0043872,Sally,Jones,sally.jones.43872@retailverse.example,+44 7293922876,1977-04-21,NONE,Y,2023-09-20 01:40:03,2023-09-22 01:40:03
SRC_CUSTOMER_B001_000043873,C0043873,Benjamin,Richards,benjamin.richards.43873@retailverse.example,+44 7077417074,1998-04-19,BRONZE,Y,2024-08-10 05:26:44,2024-09-26 05:26:44
SRC_CUSTOMER_B001_000043874,C0043874,Brian,Robinson,brian.robinson.43874@retailverse.example,+44 7989184243,1949-01-30,NONE,Y,2024-07-20 13:29:29,2024-08-11 13:29:29
SRC_CUSTOMER_B001_000043875,C0043875,Andrea,McDonald,andrea.mcdonald.43875@retailverse.example,+44 7928544926,1956-11-04,NONE,N,2023-08-29 23:48:23,2023-10-29 23:48:23
SRC_CUSTOMER_B001_000043876,C0043876,Joel,Anderson,joel.anderson.43876@retailverse.example,+44 7623001442,1949-09-03,NONE,Y,2024-11-23 16:03:07,2025-02-22 16:03:07
SRC_CUSTOMER_B001_000043877,C0043877,Janet,Cooke,janet.cooke.43877@retailverse.example,+44 7741285574,1953-12-22,BRONZE,N,2023-02-24 19:40:43,2023-05-17 19:40:43
SRC_CUSTOMER_B001_000043878,C0043878,Kayleigh,Graham,kayleigh.graham.43878@retailverse.example,+44 7315218845,1972-11-11,BRONZE,N,2023-12-25 09:02:01,2024-03-30 09:02:01
SRC_CUSTOMER_B001_000043879,C0043879,Sian,Mitchell,sian.mitchell.43879@retailverse.example,+44 7883591755,1965-09-16,GOLD,N,2026-04-26 15:14:16,2026-07-14 15:14:16
SRC_CUSTOMER_B001_000043880,C0043880,Anne,Cooper,anne.cooper.43880@retailverse.example,+44 7156613501,1990-08-24,NONE,N,2024-12-29 12:36:21,2025-03-29 12:36:21
SRC_CUSTOMER_B001_000043881,C0043881,Graeme,Bray,graeme.bray.43881@retailverse.example,+44 7229125453,1976-04-07,BRONZE,Y,2023-10-23 13:19:45,2023-12-18 13:19:45
SRC_CUSTOMER_B001_000043882,C0043882,Geraldine,Graham,geraldine.graham.43882@retailverse.example,+44 7300565344,1989-04-05,BRONZE,Y,2024-09-12 07:12:39,2024-10-19 07:12:39
SRC_CUSTOMER_B001_000043883,C0043883,Gareth,King,gareth.king.43883@retailverse.example,+44 7141041009,1954-09-06,NONE,N,2023-07-03 16:07:07,2023-07-15 16:07:07
SRC_CUSTOMER_B001_000043884,C0043884,Samuel,Barber,samuel.barber.43884@retailverse.example,+44 7036573639,1964-11-01,SILVER,N,2025-09-11 11:57:58,2025-11-01 11:57:58
SRC_CUSTOMER_B001_000043885,C0043885,Antony,Foster,antony.foster.43885@retailverse.example,+44 7360459612,1993-05-29,BRONZE,Y,2025-07-03 19:38:46,2025-09-20 19:38:46
SRC_CUSTOMER_B001_000043886,C0043886,Richard,Roberts,richard.roberts.43886@retailverse.example,+44 7290636967,1987-09-19,BRONZE,Y,2025-11-09 16:51:31,2026-02-21 16:51:31
SRC_CUSTOMER_B001_000043887,C0043887,Katy,Sullivan,katy.sullivan.43887@retailverse.example,+44 7937310836,1962-04-06,BRONZE,N,2024-01-24 22:26:40,2024-03-27 22:26:40
SRC_CUSTOMER_B001_000043888,C0043888,Brett,Powell,brett.powell.43888@retailverse.example,+44 7586214416,1965-09-23,BRONZE,N,2025-07-08 07:46:11,2025-09-01 07:46:11
SRC_CUSTOMER_B001_000043889,C0043889,Anne,Jones,anne.jones.43889@retailverse.example,+44 7432845140,1978-05-12,BRONZE,Y,2023-12-22 07:31:19,2024-04-02 07:31:19
SRC_CUSTOMER_B001_000043890,C0043890,Maureen,Powell,maureen.powell.43890@retailverse.example,+44 7608075906,1965-07-16,NONE,N,2024-10-29 02:03:17,2025-02-15 02:03:17
SRC_CUSTOMER_B001_000043891,C0043891,Anna,Hall,anna.hall.43891@retailverse.example,+44 7183965600,1953-02-11,BRONZE,N,2025-03-28 08:39:19,2025-06-10 08:39:19
SRC_CUSTOMER_B001_000043892,C0043892,Alan,Francis,alan.francis.43892@retailverse.example,+44 7956875323,1975-03-15,NONE,N,2025-04-23 15:28:11,2025-04-26 15:28:11
SRC_CUSTOMER_B001_000043893,C0043893,Justin,Harding,justin.harding.43893@retailverse.example,+44 7712833926,1987-03-13,BRONZE,N,2023-02-02 14:51:04,2023-03-31 14:51:04
SRC_CUSTOMER_B001_000043894,C0043894,Jason,Harvey,jason.harvey.43894@retailverse.example,+44 7226744682,1955-03-26,NONE,N,2023-11-28 05:44:37,2024-01-20 05:44:37
SRC_CUSTOMER_B001_000043895,C0043895,Damien,Cox,damien.cox.43895@retailverse.example,+44 7058105050,2002-02-10,NONE,Y,2024-07-05 11:39:54,2024-07-20 11:39:54
SRC_CUSTOMER_B001_000043896,C0043896,Mohamed,Townsend,mohamed.townsend.43896@retailverse.example,+44 7422495363,1947-12-24,BRONZE,N,2026-02-09 00:04:40,2026-04-26 00:04:40
SRC_CUSTOMER_B001_000043897,C0043897,Sara,Taylor,sara.taylor.43897@retailverse.example,+44 7711932734,1958-09-16,BRONZE,Y,2023-04-10 11:36:26,2023-06-22 11:36:26
SRC_CUSTOMER_B001_000043898,C0043898,Heather,Carter,heather.carter.43898@retailverse.example,+44 7200959961,1977-10-02,NONE,N,2025-10-07 20:19:43,2025-12-09 20:19:43
SRC_CUSTOMER_B001_000043899,C0043899,Leon,Marsh,leon.marsh.43899@retailverse.example,+44 7917068692,1981-01-06,NONE,Y,2024-11-12 10:43:49,2024-12-27 10:43:49
SRC_CUSTOMER_B001_000043900,C0043900,Tom,Benson,tom.benson.43900@retailverse.example,+44 7862964215,1965-02-23,BRONZE,Y,2023-04-03 06:04:23,2023-06-23 06:04:23
SRC_CUSTOMER_B001_000043901,C0043901,Heather,Shaw,heather.shaw.43901@retailverse.example,+44 7792259383,1952-10-22,NONE,N,2025-03-12 11:27:37,2025-04-06 11:27:37
SRC_CUSTOMER_B001_000043902,C0043902,Dominic,Peters,dominic.peters.43902@retailverse.example,+44 7536022978,1970-12-18,NONE,N,2024-12-13 10:39:42,2025-03-21 10:39:42
SRC_CUSTOMER_B001_000043903,C0043903,Declan,Carter,declan.carter.43903@retailverse.example,+44 7187023598,1962-09-10,NONE,N,2024-09-25 04:11:01,2025-01-22 04:11:01
SRC_CUSTOMER_B001_000043904,C0043904,Kerry,Newman,kerry.newman.43904@retailverse.example,+44 7405233079,1996-11-14,GOLD,Y,2024-01-06 19:29:46,2024-04-30 19:29:46
SRC_CUSTOMER_B001_000043905,C0043905,Jade,Cook,jade.cook.43905@retailverse.example,+44 7068065449,2006-10-26,NONE,N,2025-12-24 02:25:50,2026-02-25 02:25:50
SRC_CUSTOMER_B001_000043906,C0043906,Francesca,Read,francesca.read.43906@retailverse.example,+44 7808113506,1998-08-25,BRONZE,N,2023-11-20 15:56:08,2023-12-07 15:56:08
SRC_CUSTOMER_B001_000043907,C0043907,Amanda,Kemp,amanda.kemp.43907@retailverse.example,+44 7724792962,1998-10-27,BRONZE,N,2024-10-04 23:25:23,2024-10-26 23:25:23
SRC_CUSTOMER_B001_000043908,C0043908,Nigel,Bennett,nigel.bennett.43908@retailverse.example,+44 7793882223,1965-04-30,BRONZE,N,2026-06-08 07:08:24,2026-08-31 23:59:59
SRC_CUSTOMER_B001_000043909,C0043909,Margaret,Brown,margaret.brown.43909@retailverse.example,+44 7474136877,2006-02-28,BRONZE,Y,2023-11-22 10:44:48,2024-01-04 10:44:48
SRC_CUSTOMER_B001_000043910,C0043910,Keith,Townsend,keith.townsend.43910@retailverse.example,+44 7180966999,1952-01-28,NONE,Y,2025-11-29 01:58:26,2026-01-29 01:58:26
SRC_CUSTOMER_B001_000043911,C0043911,Hollie,Nash,hollie.nash.43911@retailverse.example,+44 7840089251,1993-09-04,BRONZE,N,2025-03-04 19:03:40,2025-04-20 19:03:40
SRC_CUSTOMER_B001_000043912,C0043912,Kenneth,Bartlett,kenneth.bartlett.43912@retailverse.example,+44 7436324364,1981-06-20,NONE,N,2024-03-22 11:51:37,2024-06-05 11:51:37
SRC_CUSTOMER_B001_000043913,C0043913,Vincent,Green,vincent.green.43913@retailverse.example,+44 7339878479,1998-11-06,NONE,N,2024-03-11 00:13:27,2024-04-13 00:13:27
SRC_CUSTOMER_B001_000043914,C0043914,Garry,Townsend,garry.townsend.43914@retailverse.example,+44 7219440701,1955-07-26,SILVER,Y,2025-08-05 02:31:46,2025-09-12 02:31:46
SRC_CUSTOMER_B001_000043915,C0043915,Lindsey,Griffiths,lindsey.griffiths.43915@retailverse.example,+44 7225696857,1982-10-28,SILVER,Y,2026-06-13 07:45:05,2026-06-30 07:45:05
SRC_CUSTOMER_B001_000043916,C0043916,Lesley,Patel,lesley.patel.43916@retailverse.example,+44 7960333548,1990-04-19,NONE,Y,2025-10-05 12:48:37,2025-11-11 12:48:37
SRC_CUSTOMER_B001_000043917,C0043917,Grace,Thomas,grace.thomas.43917@retailverse.example,+44 7402551631,1996-03-12,SILVER,Y,2023-01-06 21:26:11,2023-03-29 21:26:11
SRC_CUSTOMER_B001_000043918,C0043918,Alan,Edwards,alan.edwards.43918@retailverse.example,+44 7850257084,1968-03-11,SILVER,N,2025-04-17 00:29:48,2025-04-19 00:29:48
SRC_CUSTOMER_B001_000043919,C0043919,Damien,Hill,damien.hill.43919@retailverse.example,+44 7769568960,1946-10-06,NONE,N,2024-05-13 14:19:11,2024-09-04 14:19:11
SRC_CUSTOMER_B001_000043920,C0043920,Bethan,Wood,bethan.wood.43920@retailverse.example,+44 7350066450,1999-10-22,NONE,N,2025-10-28 14:31:57,2025-11-08 14:31:57
SRC_CUSTOMER_B001_000043921,C0043921,Pamela,Ford,pamela.ford.43921@retailverse.example,+44 7636824210,1976-10-01,BRONZE,Y,2024-05-15 06:35:05,2024-09-10 06:35:05
SRC_CUSTOMER_B001_000043922,C0043922,Joshua,Clarke,joshua.clarke.43922@retailverse.example,+44 7243942062,1963-10-05,SILVER,Y,2024-01-01 00:06:39,2024-01-29 00:06:39
SRC_CUSTOMER_B001_000043923,C0043923,Kimberley,Harrison,kimberley.harrison.43923@retailverse.example,+44 7900946733,2003-01-26,NONE,Y,2026-06-21 06:06:53,2026-08-22 06:06:53
SRC_CUSTOMER_B001_000043924,C0043924,Rita,Wright,rita.wright.43924@retailverse.example,+44 7682394709,2003-05-30,BRONZE,Y,2025-06-25 05:24:58,2025-06-26 05:24:58
SRC_CUSTOMER_B001_000043925,C0043925,Sean,Wood,sean.wood.43925@retailverse.example,+44 7670036896,1998-02-01,BRONZE,Y,2024-05-28 11:10:39,2024-06-19 11:10:39
SRC_CUSTOMER_B001_000043926,C0043926,Sheila,Patel,sheila.patel.43926@retailverse.example,+44 7120955307,1993-07-25,NONE,Y,2026-03-16 10:49:46,2026-04-02 10:49:46
SRC_CUSTOMER_B001_000043927,C0043927,Rachel,Parkinson,rachel.parkinson.43927@retailverse.example,+44 7982672313,1976-05-04,BRONZE,Y,2026-02-22 02:27:39,2026-04-11 02:27:39
SRC_CUSTOMER_B001_000043928,C0043928,Damian,Finch,damian.finch.43928@retailverse.example,+44 7387597778,1953-05-27,NONE,Y,2026-02-24 13:40:20,2026-03-27 13:40:20
SRC_CUSTOMER_B001_000043929,C0043929,Lesley,Gardner,lesley.gardner.43929@retailverse.example,+44 7515985084,1964-01-18,NONE,Y,2024-04-01 14:02:52,2024-04-07 14:02:52
SRC_CUSTOMER_B001_000043930,C0043930,Hazel,Harding,hazel.harding.43930@retailverse.example,+44 7862102414,1956-05-27,BRONZE,Y,2025-02-17 08:14:50,2025-04-27 08:14:50
SRC_CUSTOMER_B001_000043931,C0043931,Jean,King,jean.king.43931@retailverse.example,+44 7967697094,1984-09-10,BRONZE,Y,2023-02-10 16:04:16,2023-05-29 16:04:16
SRC_CUSTOMER_B001_000043932,C0043932,Christopher,Clark,christopher.clark.43932@retailverse.example,+44 7461092419,1954-04-17,SILVER,N,2024-12-04 13:43:20,2025-03-21 13:43:20
SRC_CUSTOMER_B001_000043933,C0043933,Kathryn,Coates,kathryn.coates.43933@retailverse.example,+44 7053809526,1971-04-28,SILVER,Y,2026-01-10 19:12:30,2026-03-18 19:12:30
SRC_CUSTOMER_B001_000043934,C0043934,Marion,Thomas,marion.thomas.43934@retailverse.example,+44 7316643077,1970-05-11,BRONZE,Y,2023-11-30 02:08:02,2024-01-17 02:08:02
SRC_CUSTOMER_B001_000043935,C0043935,Louis,Andrews,louis.andrews.43935@retailverse.example,+44 7419839824,1958-01-04,NONE,N,2026-03-02 22:47:52,2026-04-04 22:47:52
SRC_CUSTOMER_B001_000043936,C0043936,Liam,Jones,liam.jones.43936@retailverse.example,+44 7298240860,1991-04-28,GOLD,Y,2023-05-17 21:14:20,2023-05-26 21:14:20
SRC_CUSTOMER_B001_000043937,C0043937,Diana,Scott,diana.scott.43937@retailverse.example,+44 7032476260,1965-02-20,SILVER,N,2023-01-12 21:47:38,2023-04-22 21:47:38
SRC_CUSTOMER_B001_000043938,C0043938,Melanie,West,melanie.west.43938@retailverse.example,+44 7127371072,2007-10-16,BRONZE,Y,2023-06-05 20:11:19,2023-06-14 20:11:19
SRC_CUSTOMER_B001_000043939,C0043939,Valerie,Bates,valerie.bates.43939@retailverse.example,+44 7725991005,1995-11-20,GOLD,N,2023-10-15 22:29:59,2023-10-21 22:29:59
SRC_CUSTOMER_B001_000043940,C0043940,Jeremy,Frost,jeremy.frost.43940@retailverse.example,+44 7386212435,1952-02-18,NONE,N,2025-10-23 22:50:33,2026-02-04 22:50:33
SRC_CUSTOMER_B001_000043941,C0043941,Joan,O'Sullivan,joan.o'sullivan.43941@retailverse.example,+44 7890634888,1956-11-26,NONE,Y,2025-01-07 15:15:59,2025-02-24 15:15:59
SRC_CUSTOMER_B001_000043942,C0043942,Gavin,Jones,gavin.jones.43942@retailverse.example,+44 7203152467,1950-02-12,SILVER,N,2024-01-06 03:04:44,2024-04-18 03:04:44
SRC_CUSTOMER_B001_000043943,C0043943,Ben,Butcher,ben.butcher.43943@retailverse.example,+44 7601042676,1952-12-09,NONE,Y,2023-02-22 08:45:14,2023-06-03 08:45:14
SRC_CUSTOMER_B001_000043944,C0043944,Pamela,West,pamela.west.43944@retailverse.example,+44 7099504738,1991-08-30,BRONZE,Y,2024-02-24 11:20:23,2024-05-31 11:20:23
SRC_CUSTOMER_B001_000043945,C0043945,Jade,McKenzie,jade.mckenzie.43945@retailverse.example,+44 7289996480,1949-11-18,NONE,Y,2024-12-27 09:02:13,2025-03-06 09:02:13
SRC_CUSTOMER_B001_000043946,C0043946,Clare,Smith,clare.smith.43946@retailverse.example,+44 7324673538,1966-05-29,SILVER,Y,2025-12-06 02:58:33,2026-01-05 02:58:33
SRC_CUSTOMER_B001_000043947,C0043947,Hazel,Sheppard,hazel.sheppard.43947@retailverse.example,+44 7352158789,1974-05-22,NONE,Y,2024-12-20 10:01:34,2025-04-07 10:01:34
SRC_CUSTOMER_B001_000043948,C0043948,Patricia,Wood,patricia.wood.43948@retailverse.example,+44 7559336032,2004-04-29,NONE,Y,2023-06-25 11:29:44,2023-08-05 11:29:44
SRC_CUSTOMER_B001_000043949,C0043949,Jordan,Lee,jordan.lee.43949@retailverse.example,+44 7823766598,2004-11-12,GOLD,Y,2023-10-13 19:25:11,2023-12-12 19:25:11
SRC_CUSTOMER_B001_000043950,C0043950,Zoe,Smith,zoe.smith.43950@retailverse.example,+44 7382602381,2001-09-08,NONE,N,2024-11-15 10:36:43,2024-12-29 10:36:43
SRC_CUSTOMER_B001_000043951,C0043951,Stewart,Coleman,stewart.coleman.43951@retailverse.example,+44 7136804211,1999-09-13,SILVER,N,2026-03-04 16:19:26,2026-03-28 16:19:26
SRC_CUSTOMER_B001_000043952,C0043952,Samantha,Gibson,samantha.gibson.43952@retailverse.example,+44 7694046670,1974-06-13,BRONZE,N,2023-06-24 10:51:55,2023-07-08 10:51:55
SRC_CUSTOMER_B001_000043953,C0043953,Elizabeth,Phillips,elizabeth.phillips.43953@retailverse.example,+44 7097170652,1972-03-18,SILVER,Y,2025-04-01 21:03:49,2025-07-15 21:03:49
SRC_CUSTOMER_B001_000043954,C0043954,Terry,Walsh,terry.walsh.43954@retailverse.example,+44 7530520445,1971-03-20,BRONZE,Y,2023-06-24 15:30:49,2023-09-22 15:30:49
SRC_CUSTOMER_B001_000043955,C0043955,Barbara,Davies,barbara.davies.43955@retailverse.example,+44 7186189307,1950-03-09,NONE,N,2025-05-14 14:47:16,2025-06-23 14:47:16
SRC_CUSTOMER_B001_000043956,C0043956,Mohamed,Rice,mohamed.rice.43956@retailverse.example,+44 7525161621,2002-03-05,NONE,N,2023-03-08 04:25:01,2023-03-25 04:25:01
SRC_CUSTOMER_B001_000043957,C0043957,Joshua,Cameron,joshua.cameron.43957@retailverse.example,+44 7011871811,1961-08-10,GOLD,N,2025-11-05 22:12:38,2025-12-18 22:12:38
SRC_CUSTOMER_B001_000043958,C0043958,Danielle,Singh,danielle.singh.43958@retailverse.example,+44 7972268626,1948-04-30,BRONZE,Y,2023-09-27 00:58:37,2023-11-02 00:58:37
SRC_CUSTOMER_B001_000043959,C0043959,Colin,Jennings,colin.jennings.43959@retailverse.example,+44 7337564851,1976-10-30,NONE,N,2025-10-16 14:15:31,2025-11-23 14:15:31
SRC_CUSTOMER_B001_000043960,C0043960,Mohammed,Flynn,mohammed.flynn.43960@retailverse.example,+44 7252233051,1951-07-22,SILVER,Y,2024-05-20 00:49:24,2024-06-01 00:49:24
SRC_CUSTOMER_B001_000043961,C0043961,Jake,Miller,jake.miller.43961@retailverse.example,+44 7715034886,1954-05-01,GOLD,Y,2023-01-17 13:05:33,2023-02-06 13:05:33
SRC_CUSTOMER_B001_000043962,C0043962,Ian,Khan,ian.khan.43962@retailverse.example,+44 7736736778,1986-02-26,GOLD,Y,2025-04-10 14:35:50,2025-07-12 14:35:50
SRC_CUSTOMER_B001_000043963,C0043963,Karen,Miller,karen.miller.43963@retailverse.example,+44 7644498659,1961-01-15,BRONZE,Y,2024-09-16 17:08:36,2024-12-24 17:08:36
SRC_CUSTOMER_B001_000043964,C0043964,Katy,Pugh,katy.pugh.43964@retailverse.example,+44 7070747348,1986-01-22,NONE,Y,2026-07-14 00:27:15,2026-08-31 23:59:59
SRC_CUSTOMER_B001_000043965,C0043965,Tina,Ahmed,tina.ahmed.43965@retailverse.example,+44 7687060261,1954-02-02,NONE,N,2024-06-19 13:49:10,2024-09-13 13:49:10
SRC_CUSTOMER_B001_000043966,C0043966,Joel,Brennan,joel.brennan.43966@retailverse.example,+44 7589286707,1969-03-12,BRONZE,N,2025-07-13 13:10:31,2025-08-26 13:10:31
SRC_CUSTOMER_B001_000043967,C0043967,Allan,Hamilton,allan.hamilton.43967@retailverse.example,+44 7882351855,2006-10-10,BRONZE,N,2023-06-01 08:47:18,2023-08-24 08:47:18
SRC_CUSTOMER_B001_000043968,C0043968,Bradley,Moss,bradley.moss.43968@retailverse.example,+44 7323144975,1978-02-21,NONE,Y,2025-10-11 11:51:13,2026-01-18 11:51:13
SRC_CUSTOMER_B001_000043969,C0043969,Nicole,Davis,nicole.davis.43969@retailverse.example,+44 7876683490,1990-12-12,BRONZE,N,2023-07-16 16:56:26,2023-09-21 16:56:26
SRC_CUSTOMER_B001_000043970,C0043970,Shane,Jones,shane.jones.43970@retailverse.example,+44 7835284721,1980-12-21,NONE,Y,2025-09-03 01:42:06,2025-11-18 01:42:06
SRC_CUSTOMER_B001_000043971,C0043971,Jason,Craig,jason.craig.43971@retailverse.example,+44 7338346726,1946-05-17,BRONZE,Y,2024-10-21 19:20:26,2024-12-09 19:20:26
SRC_CUSTOMER_B001_000043972,C0043972,Catherine,Austin,catherine.austin.43972@retailverse.example,+44 7451753726,1949-05-18,GOLD,N,2026-02-19 06:08:46,2026-04-27 06:08:46
SRC_CUSTOMER_B001_000043973,C0043973,Maria,Mitchell,maria.mitchell.43973@retailverse.example,+44 7588657623,1965-09-17,SILVER,Y,2023-10-10 02:01:26,2023-11-14 02:01:26
SRC_CUSTOMER_B001_000043974,C0043974,Leonard,Howard,leonard.howard.43974@retailverse.example,+44 7192373311,1950-11-11,NONE,Y,2023-09-22 15:59:21,2023-10-11 15:59:21
SRC_CUSTOMER_B001_000043975,C0043975,Jill,Booth,jill.booth.43975@retailverse.example,+44 7825503985,1982-08-17,SILVER,N,2025-04-03 06:16:28,2025-04-21 06:16:28
SRC_CUSTOMER_B001_000043976,C0043976,Jill,Smith,jill.smith.43976@retailverse.example,+44 7032594912,1999-11-22,NONE,Y,2024-06-19 17:39:23,2024-09-12 17:39:23
SRC_CUSTOMER_B001_000043977,C0043977,Anna,Ball,anna.ball.43977@retailverse.example,+44 7493683698,1956-03-16,NONE,Y,2023-09-12 09:27:55,2023-09-24 09:27:55
SRC_CUSTOMER_B001_000043978,C0043978,Shannon,Sharp,shannon.sharp.43978@retailverse.example,+44 7991810874,1967-04-02,NONE,Y,2024-07-17 19:23:23,2024-08-12 19:23:23
SRC_CUSTOMER_B001_000043979,C0043979,Jeremy,Turner,jeremy.turner.43979@retailverse.example,+44 7471214810,1947-05-18,BRONZE,Y,2025-02-07 18:09:45,2025-03-22 18:09:45
SRC_CUSTOMER_B001_000043980,C0043980,Judith,Dunn,judith.dunn.43980@retailverse.example,+44 7086693378,1968-03-30,NONE,Y,2024-03-14 03:23:52,2024-05-25 03:23:52
SRC_CUSTOMER_B001_000043981,C0043981,Teresa,Stephens,teresa.stephens.43981@retailverse.example,+44 7146869497,1998-01-26,BRONZE,Y,2023-01-08 14:46:52,2023-03-12 14:46:52
SRC_CUSTOMER_B001_000043982,C0043982,Alan,Cooke,alan.cooke.43982@retailverse.example,+44 7671893665,1966-07-20,NONE,Y,2025-11-07 10:39:53,2025-12-08 10:39:53
SRC_CUSTOMER_B001_000043983,C0043983,Mathew,Turner,mathew.turner.43983@retailverse.example,+44 7972582210,1995-04-25,BRONZE,Y,2023-09-08 08:21:43,2024-01-03 08:21:43
