source_record_id,customer_id,first_name,last_name,email,phone,date_of_birth,loyalty_status,marketing_opt_in,created_at,updated_at
SRC_CUSTOMER_B002_000001251,C0050851,Julie,Hayward,julie.hayward.50851@retailverse.example,+44 7781360607,1971-09-17,NONE,N,2026-09-03 21:38:01,2026-09-03 21:38:01
SRC_CUSTOMER_B002_000001252,C0050852,Sian,Baxter,sian.baxter.50852@retailverse.example,+44 7578429428,1984-12-08,SILVER,Y,2026-09-02 12:45:07,2026-09-02 12:45:07
SRC_CUSTOMER_B002_000001253,C0050853,Martin,Lowe,martin.lowe.50853@retailverse.example,+44 7111065426,1996-09-23,SILVER,Y,2026-09-03 20:58:01,2026-09-03 20:58:01
SRC_CUSTOMER_B002_000001254,C0050854,Simon,Hooper,simon.hooper.50854@retailverse.example,+44 7084933458,1948-08-03,NONE,Y,2026-09-01 13:57:33,2026-09-01 13:57:33
SRC_CUSTOMER_B002_000001255,C0050855,Shane,Williams,shane.williams.50855@retailverse.example,+44 7604923267,1995-04-02,NONE,Y,2026-09-02 21:05:13,2026-09-02 21:05:13
SRC_CUSTOMER_B002_000001256,C0050856,Cameron,Walsh,cameron.walsh.50856@retailverse.example,+44 7460343128,1958-02-06,NONE,Y,2026-09-01 01:29:12,2026-09-01 01:29:12
SRC_CUSTOMER_B002_000001257,C0050857,Fiona,Fox,fiona.fox.50857@retailverse.example,+44 7468148876,1970-03-23,GOLD,Y,2026-09-03 02:00:37,2026-09-03 02:00:37
SRC_CUSTOMER_B002_000001258,C0050858,Gillian,Allen,gillian.allen.50858@retailverse.example,+44 7140725886,1974-06-17,NONE,Y,2026-09-01 00:05:08,2026-09-01 00:05:08
SRC_CUSTOMER_B002_000001259,C0050859,Cheryl,King,cheryl.king.50859@retailverse.example,+44 7413153604,2006-07-12,SILVER,Y,2026-09-03 07:48:13,2026-09-03 07:48:13
SRC_CUSTOMER_B002_000001260,C0050860,Andrea,Ward,andrea.ward.50860@retailverse.example,+44 7733333844,1999-02-06,GOLD,N,2026-09-02 04:39:37,2026-09-02 04:39:37
SRC_CUSTOMER_B002_000001261,C0050861,Clare,Farrell,clare.farrell.50861@retailverse.example,+44 7610577694,1964-05-05,BRONZE,Y,2026-09-02 16:24:15,2026-09-02 16:24:15
SRC_CUSTOMER_B002_000001262,C0050862,Wayne,Turner,wayne.turner.50862@retailverse.example,+44 7240368966,1946-01-24,NONE,Y,2026-09-03 21:24:09,2026-09-03 21:24:09
SRC_CUSTOMER_B002_000001263,C0050863,Oliver,Atkinson,oliver.atkinson.50863@retailverse.example,+44 7622103547,1957-10-01,NONE,Y,2026-09-01 18:11:08,2026-09-01 18:11:08
SRC_CUSTOMER_B002_000001264,C0050864,Sam,Pearce,sam.pearce.50864@retailverse.example,+44 7243382341,1970-03-16,NONE,N,2026-09-03 07:36:10,2026-09-03 07:36:10
SRC_CUSTOMER_B002_000001265,C0050865,Jasmine,Bell,jasmine.bell.50865@retailverse.example,+44 7699611245,1954-10-17,BRONZE,Y,2026-09-02 21:38:39,2026-09-02 21:38:39
SRC_CUSTOMER_B002_000001266,C0050866,Alexander,Roberts,alexander.roberts.50866@retailverse.example,+44 7758037718,2003-10-26,NONE,N,2026-09-03 19:19:08,2026-09-03 19:19:08
SRC_CUSTOMER_B002_000001267,C0050867,Danielle,Sinclair,danielle.sinclair.50867@retailverse.example,+44 7797575472,1988-06-12,BRONZE,Y,2026-09-03 18:52:35,2026-09-03 18:52:35
SRC_CUSTOMER_B002_000001268,C0050868,Carolyn,Taylor,carolyn.taylor.50868@retailverse.example,+44 7258313724,1947-06-01,SILVER,Y,2026-09-03 19:36:02,2026-09-03 19:36:02
SRC_CUSTOMER_B002_000001269,C0050869,Danny,Martin,danny.martin.50869@retailverse.example,+44 7563457694,1991-12-07,BRONZE,Y,2026-09-02 07:12:09,2026-09-02 07:12:09
SRC_CUSTOMER_B002_000001270,C0050870,Diane,Moss,diane.moss.50870@retailverse.example,+44 7747117741,1972-06-09,BRONZE,Y,2026-09-01 04:00:19,2026-09-01 04:00:19
SRC_CUSTOMER_B002_000001271,C0050871,Shane,Smith,shane.smith.50871@retailverse.example,+44 7995313390,1961-09-22,BRONZE,Y,2026-09-02 01:21:15,2026-09-02 01:21:15
SRC_CUSTOMER_B002_000001272,C0050872,Josh,Brookes,josh.brookes.50872@retailverse.example,+44 7340733452,1980-01-19,NONE,N,2026-09-02 01:36:16,2026-09-02 01:36:16
SRC_CUSTOMER_B002_000001273,C0050873,Andrea,Smith,andrea.smith.50873@retailverse.example,+44 7831219525,2001-10-19,NONE,Y,2026-09-03 11:12:41,2026-09-03 11:12:41
SRC_CUSTOMER_B002_000001274,C0050874,Maria,Giles,maria.giles.50874@retailverse.example,+44 7634939620,1996-12-15,NONE,Y,2026-09-01 05:27:40,2026-09-01 05:27:40
SRC_CUSTOMER_B002_000001275,C0050875,Jordan,Hall,jordan.hall.50875@retailverse.example,+44 7359937514,1983-04-13,SILVER,Y,2026-09-01 15:43:18,2026-09-01 15:43:18
SRC_CUSTOMER_B002_000001276,C0050876,Sylvia,Turnbull,sylvia.turnbull.50876@retailverse.example,+44 7658326291,1978-10-28,NONE,N,2026-09-02 08:25:47,2026-09-02 08:25:47
SRC_CUSTOMER_B002_000001277,C0050877,Melissa,Lee,melissa.lee.50877@retailverse.example,+44 7699056811,1961-07-04,BRONZE,N,2026-09-01 09:27:31,2026-09-01 09:27:31
SRC_CUSTOMER_B002_000001278,C0050878,Anne,Hughes,anne.hughes.50878@retailverse.example,+44 7986941384,1977-11-25,NONE,N,2026-09-02 11:19:21,2026-09-02 11:19:21
SRC_CUSTOMER_B002_000001279,C0050879,Cameron,Foster,cameron.foster.50879@retailverse.example,+44 7170690810,1947-11-13,BRONZE,Y,2026-09-02 00:32:30,2026-09-02 00:32:30
SRC_CUSTOMER_B002_000001280,C0050880,Martyn,Robertson,martyn.robertson.50880@retailverse.example,+44 7533864029,1997-01-02,BRONZE,Y,2026-09-01 10:37:08,2026-09-01 10:37:08
SRC_CUSTOMER_B002_000001281,C0050881,Harry,Smith,harry.smith.50881@retailverse.example,+44 7787657567,1970-08-28,NONE,N,2026-09-03 16:13:37,2026-09-03 16:13:37
SRC_CUSTOMER_B002_000001282,C0050882,Ryan,Smart,ryan.smart.50882@retailverse.example,+44 7172170499,1997-08-28,NONE,TRUE,2026-09-03 18:32:35,2026-09-03 18:32:35
SRC_CUSTOMER_B002_000001283,C0050883,Callum,Hewitt,callum.hewitt.50883@retailverse.example,+44 7194600768,1998-06-04,SILVER,N,2026-09-01 17:57:24,2026-09-01 17:57:24
SRC_CUSTOMER_B002_000001284,C0050884,Rosemary,Allen,rosemary.allen.50884@retailverse.example,+44 7946614321,1994-07-12,NONE,Y,2026-09-01 00:14:46,2026-09-01 00:14:46
SRC_CUSTOMER_B002_000001285,C0050885,Liam,Jackson,liam.jackson.50885@retailverse.example,+44 7228180674,1992-09-21,NONE,Y,2026-09-01 19:18:14,2026-09-01 19:18:14
SRC_CUSTOMER_B002_000001286,C0050886,Brenda,Hooper,brenda.hooper.50886@retailverse.example,+44 7958862249,1954-02-06,BRONZE,Y,2026-09-01 23:48:30,2026-09-01 23:48:30
SRC_CUSTOMER_B002_000001287,C0050887,Josephine,Holden,josephine.holden.50887@retailverse.example,+44 7763645433,1986-07-10,BRONZE,Y,2026-09-02 17:59:28,2026-09-02 17:59:28
SRC_CUSTOMER_B002_000001288,C0050888,Bryan,Fisher,bryan.fisher.50888@retailverse.example,+44 7477100221,1974-01-09,BRONZE,Y,2026-09-02 06:52:27,2026-09-02 06:52:27
SRC_CUSTOMER_B002_000001289,C0050889,Carl,Tucker,carl.tucker.50889@retailverse.example,+44 7419558558,2001-12-29,SILVER,Y,2026-09-03 07:06:47,2026-09-03 07:06:47
SRC_CUSTOMER_B002_000001290,C0050890,Allan,Nicholson,allan.nicholson.50890@retailverse.example,+44 7005785850,1974-04-30,BRONZE,Y,2026-09-01 02:03:00,2026-09-01 02:03:00
SRC_CUSTOMER_B002_000001291,C0050891,Frederick,Norton,frederick.norton.50891@retailverse.example,+44 7156996475,1992-03-05,SILVER,N,2026-09-01 05:46:38,2026-09-01 05:46:38
SRC_CUSTOMER_B002_000001292,C0050892,Nigel,Collins,nigel.collins.50892@retailverse.example,+44 7108310318,1962-11-23,NONE,Y,2026-09-02 06:12:51,2026-09-02 06:12:51
SRC_CUSTOMER_B002_000001293,C0050893,Martyn,Payne,martyn.payne.50893@retailverse.example,+44 7927900357,1972-07-22,SILVER,Y,2026-09-01 10:46:39,2026-09-01 10:46:39
SRC_CUSTOMER_B002_000001294,C0050894,Frank,Watson,frank.watson.50894@retailverse.example,+44 7740743472,1970-05-07,BRONZE,N,2026-09-01 15:08:04,2026-09-01 15:08:04
SRC_CUSTOMER_B002_000001295,C0050895,Lewis,Evans,lewis.evans.50895@retailverse.example,+44 7000110585,2002-10-19,NONE,Y,2026-09-01 02:10:14,2026-09-01 02:10:14
SRC_CUSTOMER_B002_000001296,C0050896,Jennifer,Jenkins,jennifer.jenkins.50896@retailverse.example,+44 7899952720,1994-01-16,NONE,N,2026-09-03 16:32:35,2026-09-03 16:32:35
SRC_CUSTOMER_B002_000001297,C0050897,Carly,Smith,carly.smith.50897@retailverse.example,+44 7153130446,1952-02-28,NONE,N,2026-09-02 03:24:28,2026-09-02 03:24:28
SRC_CUSTOMER_B002_000001298,C0050898,Melissa,Mills,melissa.mills.50898@retailverse.example,+44 7538068629,1976-03-06,NONE,N,2026-09-02 22:19:28,2026-09-02 22:19:28
SRC_CUSTOMER_B002_000001299,C0050899,Bethany,Collins,bethany.collins.50899@retailverse.example,+44 7509213339,1982-06-02,BRONZE,Y,2026-09-02 16:57:01,2026-09-02 16:57:01
SRC_CUSTOMER_B002_000001300,C0050900,William,Martin,william.martin.50900@retailverse.example,+44 7823540028,2005-04-22,NONE,Y,2026-09-01 18:31:28,2026-09-01 18:31:28
SRC_CUSTOMER_B002_000001301,C0050901,Sian,Bryant,sian.bryant.50901@retailverse.example,+44 7556477824,1976-12-21,NONE,Y,2026-09-03 11:01:22,2026-09-03 11:01:22
SRC_CUSTOMER_B002_000001302,C0050902,Abigail,Dickinson,abigail.dickinson.50902@retailverse.example,+44 7028739681,1966-04-10,NONE,Y,2026-09-02 13:46:47,2026-09-02 13:46:47
SRC_CUSTOMER_B002_000001303,C0050903,Jean,Clayton,jean.clayton.50903@retailverse.example,+44 7889941992,1973-04-01,BRONZE,Y,2026-09-03 04:02:42,2026-09-03 04:02:42
SRC_CUSTOMER_B002_000001304,C0050904,Jessica,Day,jessica.day.50904@retailverse.example,+44 7509622617,1958-01-16,BRONZE,N,2026-09-02 18:45:09,2026-09-02 18:45:09
SRC_CUSTOMER_B002_000001305,C0050905,Daniel,Taylor,daniel.taylor.50905@retailverse.example,+44 7781571338,1998-01-22,NONE,N,2026-09-02 12:05:24,2026-09-02 12:05:24
SRC_CUSTOMER_B002_000001306,C0050906,Marie,Daly,marie.daly.50906@retailverse.example,+44 7470368605,1970-01-13,BRONZE,Y,2026-09-02 20:36:58,2026-09-02 20:36:58
SRC_CUSTOMER_B002_000001307,C0050907,Aimee,Griffiths,aimee.griffiths.50907@retailverse.example,+44 7731831013,2004-10-16,NONE,Y,2026-09-03 02:08:52,2026-09-03 02:08:52
SRC_CUSTOMER_B002_000001308,C0050908,Timothy,Bryant,timothy.bryant.50908@retailverse.example,+44 7176860896,1983-04-25,BRONZE,Y,2026-09-01 13:41:51,2026-09-01 13:41:51
SRC_CUSTOMER_B002_000001309,C0050909,Frances,Lewis,frances.lewis.50909@retailverse.example,+44 7211548372,1958-08-16,NONE,Y,2026-09-02 19:31:43,2026-09-02 19:31:43
SRC_CUSTOMER_B002_000001310,C0050910,Michael,Holland,michael.holland.50910@retailverse.example,+44 7531774796,2002-05-02,SILVER,N,2026-09-02 21:22:41,2026-09-02 21:22:41
SRC_CUSTOMER_B002_000001311,C0050911,Philip,Yates,philip.yates.50911@retailverse.example,+44 7651550617,2001-02-09,SILVER,Y,2026-09-03 21:09:14,2026-09-03 21:09:14
SRC_CUSTOMER_B002_000001312,C0050912,William,Howard,william.howard.50912@retailverse.example,+44 7450868162,1959-07-03,SILVER,Y,2026-09-01 10:38:29,2026-09-01 10:38:29
SRC_CUSTOMER_B002_000001313,C0050913,Bryan,Allan,bryan.allan.50913@retailverse.example,+44 7511683079,1973-01-23,NONE,Y,2026-09-02 00:23:50,2026-09-02 00:23:50
SRC_CUSTOMER_B002_000001314,C0050914,Debra,Smith,debra.smith.50914@retailverse.example,+44 7572692661,1969-09-15,NONE,Y,2026-09-03 18:08:25,2026-09-03 18:08:25
SRC_CUSTOMER_B002_000001315,C0050915,Emma,Payne,emma.payne.50915@retailverse.example,+44 7945349879,1980-04-30,NONE,Y,2026-09-03 04:54:23,2026-09-03 04:54:23
SRC_CUSTOMER_B002_000001316,C0050916,Leanne,Todd,leanne.todd.50916@retailverse.example,+44 7196566401,1947-11-30,NONE,Y,2026-09-01 04:18:17,2026-09-01 04:18:17
SRC_CUSTOMER_B002_000001317,C0050917,Lucy,Davies,lucy.davies.50917@retailverse.example,+44 7996320367,1974-11-10,SILVER,N,2026-09-03 18:00:23,2026-09-03 18:00:23
SRC_CUSTOMER_B002_000001318,C0050918,Joanna,Jackson,joanna.jackson.50918@retailverse.example,+44 7229503324,1967-06-17,NONE,Y,2026-09-02 09:19:25,2026-09-02 09:19:25
SRC_CUSTOMER_B002_000001319,C0050919,Dennis,Cameron,dennis.cameron.50919@retailverse.example,+44 7528379849,1997-01-06,BRONZE,Y,2026-09-03 01:45:25,2026-09-03 01:45:25
SRC_CUSTOMER_B002_000001320,C0050920,Samantha,Ferguson,samantha.ferguson.50920@retailverse.example,+44 7439795160,1950-11-07,SILVER,N,2026-09-02 15:52:28,2026-09-02 15:52:28
SRC_CUSTOMER_B002_000001321,C0050921,Marilyn,Johnston,marilyn.johnston.50921@retailverse.example,+44 7821615915,1967-12-18,BRONZE,Y,2026-09-01 06:11:23,2026-09-01 06:11:23
SRC_CUSTOMER_B002_000001322,C0050922,Albert,Morris,albert.morris.50922@retailverse.example,+44 7745365130,1981-04-17,NONE,Y,2026-09-03 07:31:51,2026-09-03 07:31:51
SRC_CUSTOMER_B002_000001323,C0050923,Sharon,Peacock,sharon.peacock.50923@retailverse.example,+44 7672043483,1945-08-02,BRONZE,Y,2026-09-02 01:40:18,2026-09-02 01:40:18
SRC_CUSTOMER_B002_000001324,C0050924,Glenn,Owen,glenn.owen.50924@retailverse.example,+44 7892008801,1975-03-08,SILVER,Y,2026-09-02 10:44:19,2026-09-02 10:44:19
SRC_CUSTOMER_B002_000001325,C0050925,Chloe,Pearson,chloe.pearson.50925@retailverse.example,+44 7421093985,1976-02-21,SILVER,N,2026-09-03 09:56:32,2026-09-03 09:56:32
SRC_CUSTOMER_B002_000001326,C0050926,Lynda,Holmes,lynda.holmes.50926@retailverse.example,+44 7205233729,1966-04-29,NONE,Y,2026-09-02 22:28:48,2026-09-02 22:28:48
SRC_CUSTOMER_B002_000001327,C0050927,Carol,Spencer,carol.spencer.50927@retailverse.example,+44 7244022815,1964-03-02,NONE,N,2026-09-01 13:57:18,2026-09-01 13:57:18
SRC_CUSTOMER_B002_000001328,C0050928,Sian,Davis,sian.davis.50928@retailverse.example,+44 7393535676,1974-11-05,NONE,Y,2026-09-02 05:46:27,2026-09-02 05:46:27
SRC_CUSTOMER_B002_000001329,C0050929,Colin,Davison,colin.davison.50929@retailverse.example,+44 7243717214,2000-05-25,SILVER,Y,2026-09-02 09:34:41,2026-09-02 09:34:41
SRC_CUSTOMER_B002_000001330,C0050930,Cameron,Harrison,cameron.harrison.50930@retailverse.example,+44 7711136682,1991-09-20,NONE,Y,2026-09-03 09:57:12,2026-09-03 09:57:12
SRC_CUSTOMER_B002_000001331,C0050931,Jodie,Ahmed,jodie.ahmed.50931@retailverse.example,+44 7708614581,1953-05-27,NONE,Y,2026-09-01 16:44:50,2026-09-01 16:44:50
SRC_CUSTOMER_B002_000001332,C0050932,Bryan,Bentley,bryan.bentley.50932@retailverse.example,+44 7508072916,1961-10-27,BRONZE,Y,2026-09-02 20:27:50,2026-09-02 20:27:50
SRC_CUSTOMER_B002_000001333,C0050933,Stacey,Davies,stacey.davies.50933@retailverse.example,+44 7936729239,1975-07-05,GOLD,Y,2026-09-02 05:12:17,2026-09-02 05:12:17
SRC_CUSTOMER_B002_000001334,C0050934,Lee,Chadwick,lee.chadwick.50934@retailverse.example,+44 7996989976,1953-05-01,SILVER,N,2026-09-01 20:42:16,2026-09-01 20:42:16
SRC_CUSTOMER_B002_000001335,C0050935,Albert,Clarke,albert.clarke.50935@retailverse.example,+44 7302687013,1983-01-07,BRONZE,Y,2026-09-02 14:37:23,2026-09-02 14:37:23
SRC_CUSTOMER_B002_000001336,C0050936,Abigail,Kerr,abigail.kerr.50936@retailverse.example,+44 7152044095,1994-07-28,BRONZE,N,2026-09-01 01:13:10,2026-09-01 01:13:10
SRC_CUSTOMER_B002_000001337,C0050937,Adrian,Jones,adrian.jones.50937@retailverse.example,+44 7527618873,1994-07-15,NONE,Y,2026-09-03 08:12:05,2026-09-03 08:12:05
SRC_CUSTOMER_B002_000001338,C0050938,Irene,Little,irene.little.50938@retailverse.example,+44 7268385822,1975-11-21,NONE,Y,2026-09-03 03:36:05,2026-09-03 03:36:05
SRC_CUSTOMER_B002_000001339,C0050939,Pamela,Sims,pamela.sims.50939@retailverse.example,+44 7569641512,2005-12-31,SILVER,Y,2026-09-03 08:31:50,2026-09-03 08:31:50
SRC_CUSTOMER_B002_000001340,C0050940,Lesley,Todd,lesley.todd.50940@retailverse.example,+44 7101041816,1947-01-27,SILVER,N,2026-09-03 08:45:29,2026-09-03 08:45:29
SRC_CUSTOMER_B002_000001341,C0050941,James,Jennings,james.jennings.50941@retailverse.example,+44 7102407539,2005-07-28,NONE,Y,2026-09-02 15:56:28,2026-09-02 15:56:28
SRC_CUSTOMER_B002_000001342,C0050942,Stuart,Barnett,stuart.barnett.50942@retailverse.example,+44 7933479640,1958-04-15,NONE,Y,2026-09-01 17:58:10,2026-09-01 17:58:10
SRC_CUSTOMER_B002_000001343,C0050943,Bernard,Green,bernard.green.50943@retailverse.example,+44 7835867364,1982-04-03,NONE,Y,2026-09-03 18:49:59,2026-09-03 18:49:59
SRC_CUSTOMER_B002_000001344,C0050944,Sally,Lee,sally.lee.50944@retailverse.example,+44 7777491153,1989-01-07,NONE,Y,2026-09-01 11:52:01,2026-09-01 11:52:01
SRC_CUSTOMER_B002_000001345,C0050945,Gareth,O'Connor,gareth.o'connor.50945@retailverse.example,+44 7508914726,1990-07-23,BRONZE,Y,2026-09-02 14:41:05,2026-09-02 14:41:05
SRC_CUSTOMER_B002_000001346,C0050946,Robin,Hall,robin.hall.50946@retailverse.example,+44 7058807301,1989-12-12,BRONZE,N,2026-09-03 02:47:25,2026-09-03 02:47:25
SRC_CUSTOMER_B002_000001347,C0050947,Deborah,Goodwin,deborah.goodwin.50947@retailverse.example,+44 7596943877,1976-01-11,NONE,Y,2026-09-02 13:29:05,2026-09-02 13:29:05
SRC_CUSTOMER_B002_000001348,C0050948,Karen,Smith,karen.smith.50948@retailverse.example,+44 7088422937,1984-12-12,BRONZE,Y,2026-09-03 12:07:40,2026-09-03 12:07:40
SRC_CUSTOMER_B002_000001349,C0050949,Ricky,Bennett,ricky.bennett.50949@retailverse.example,+44 7175637895,1961-01-10,SILVER,N,2026-09-02 21:04:11,2026-09-02 21:04:11
SRC_CUSTOMER_B002_000001350,C0050950,Sara,Lynch,sara.lynch.50950@retailverse.example,+44 7016449600,1957-03-29,BRONZE,N,2026-09-03 17:18:04,2026-09-03 17:18:04
SRC_CUSTOMER_B002_000001351,C0050951,Elizabeth,Ward,elizabeth.ward.50951@retailverse.example,+44 7990299464,1989-04-09,NONE,Y,2026-09-02 08:31:31,2026-09-02 08:31:31
SRC_CUSTOMER_B002_000001352,C0050952,Marian,Smith,marian.smith.50952@retailverse.example,+44 7417506358,1974-03-12,BRONZE,Y,2026-09-03 11:48:56,2026-09-03 11:48:56
SRC_CUSTOMER_B002_000001353,C0050953,Marc,Wong,marc.wong.50953@retailverse.example,+44 7903620239,1992-11-15,NONE,N,2026-09-01 16:06:56,2026-09-01 16:06:56
SRC_CUSTOMER_B002_000001354,C0050954,Georgia,Harrison,georgia.harrison.50954@retailverse.example,+44 7616296900,1987-11-15,NONE,Y,2026-09-02 15:05:56,2026-09-02 15:05:56
SRC_CUSTOMER_B002_000001355,C0050955,Jemma,Shepherd,jemma.shepherd.50955@retailverse.example,+44 7568411538,1967-07-19,NONE,Y,2026-09-02 15:00:56,2026-09-02 15:00:56
SRC_CUSTOMER_B002_000001356,C0050956,Malcolm,Taylor,malcolm.taylor.50956@retailverse.example,+44 7620457006,1992-06-30,NONE,Y,2026-09-03 14:01:29,2026-09-03 14:01:29
SRC_CUSTOMER_B002_000001357,C0050957,Joan,Fox,joan.fox.50957@retailverse.example,+44 7313267238,1991-10-23,SILVER,N,2026-09-03 21:55:57,2026-09-03 21:55:57
SRC_CUSTOMER_B002_000001358,C0050958,Karen,Hughes,karen.hughes.50958@retailverse.example,+44 7723970833,1970-07-28,SILVER,Y,2026-09-02 08:18:54,2026-09-02 08:18:54
SRC_CUSTOMER_B002_000001359,C0050959,Kerry,Hughes,kerry.hughes.50959@retailverse.example,+44 7619106624,2007-05-29,BRONZE,N,2026-09-02 03:31:37,2026-09-02 03:31:37
SRC_CUSTOMER_B002_000001360,C0050960,Lauren,Campbell,lauren.campbell.50960@retailverse.example,+44 7558639011,1968-12-23,BRONZE,Y,2026-09-01 00:49:14,2026-09-01 00:49:14
SRC_CUSTOMER_B002_000001361,C0050961,Ronald,Simmons,ronald.simmons.50961@retailverse.example,+44 7875628957,1990-08-24,BRONZE,Y,2026-09-03 03:26:11,2026-09-03 03:26:11
SRC_CUSTOMER_B002_000001362,C0050962,Clare,Clements,clare.clements.50962@retailverse.example,+44 7851118088,1994-08-09,NONE,Y,2026-09-03 05:21:08,2026-09-03 05:21:08
SRC_CUSTOMER_B002_000001363,C0050963,Charles,Bailey,charles.bailey.50963@retailverse.example,+44 7213895573,1951-03-28,BRONZE,Y,2026-09-01 06:04:14,2026-09-01 06:04:14
SRC_CUSTOMER_B002_000001364,C0050964,Vanessa,Johnson,vanessa.johnson.50964@retailverse.example,+44 7998221105,1975-01-17,NONE,Y,2026-09-02 04:34:45,2026-09-02 04:34:45
SRC_CUSTOMER_B002_000001365,C0050965,Maureen,Moore,maureen.moore.50965@retailverse.example,+44 7331405465,1971-11-27,BRONZE,Y,2026-09-01 02:40:38,2026-09-01 02:40:38
SRC_CUSTOMER_B002_000001366,C0050966,Stewart,James,stewart.james.50966@retailverse.example,+44 7301523545,1970-03-18,BRONZE,Y,2026-09-02 05:59:04,2026-09-02 05:59:04
SRC_CUSTOMER_B002_000001367,C0050967,Marion,Hope,marion.hope.50967@retailverse.example,+44 7501593047,1951-05-20,BRONZE,N,2026-09-03 06:07:08,2026-09-03 06:07:08
SRC_CUSTOMER_B002_000001368,C0050968,Valerie,Robertson,valerie.robertson.50968@retailverse.example,+44 7067964843,1981-04-14,BRONZE,N,2026-09-03 10:33:49,2026-09-03 10:33:49
SRC_CUSTOMER_B002_000001369,C0050969,Chloe,Andrews,chloe.andrews.50969@retailverse.example,+44 7834222525,2007-01-01,BRONZE,Y,2026-09-02 17:23:57,2026-09-02 17:23:57
SRC_CUSTOMER_B002_000001370,C0050970,Conor,Jones,conor.jones.50970@retailverse.example,+44 7196591474,1966-01-28,NONE,Y,2026-09-03 23:38:47,2026-09-03 23:38:47
SRC_CUSTOMER_B002_000001371,C0050971,Katy,Holmes,katy.holmes.50971@retailverse.example,+44 7105354543,1968-08-24,BRONZE,N,2026-09-03 01:47:07,2026-09-03 01:47:07
SRC_CUSTOMER_B002_000001372,C0050972,Annette,Green,annette.green.50972@retailverse.example,+44 7691232221,1996-05-05,SILVER,N,2026-09-03 13:07:10,2026-09-03 13:07:10
SRC_CUSTOMER_B002_000001373,C0050973,Leah,Hughes,leah.hughes.50973@retailverse.example,+44 7344359121,1949-08-11,BRONZE,Y,2026-09-03 23:52:30,2026-09-03 23:52:30
SRC_CUSTOMER_B002_000001374,C0050974,Louis,Martin,louis.martin.50974@retailverse.example,+44 7248796908,1960-03-30,SILVER,Y,2026-09-02 13:51:46,2026-09-02 13:51:46
SRC_CUSTOMER_B002_000001375,C0050975,Steven,Scott,steven.scott.50975@retailverse.example,+44 7203852262,1950-10-17,NONE,N,2026-09-02 21:09:12,2026-09-02 21:09:12
SRC_CUSTOMER_B002_000001376,C0050976,Linda,Newman,linda.newman.50976@retailverse.example,+44 7516552517,2001-07-23,SILVER,Y,2026-09-01 20:45:10,2026-09-01 20:45:10
SRC_CUSTOMER_B002_000001377,C0050977,Kate,Green,kate.green.50977@retailverse.example,+44 7490681394,2001-08-16,GOLD,N,2026-09-03 10:09:26,2026-09-03 10:09:26
SRC_CUSTOMER_B002_000001378,C0050978,Suzanne,Anderson,suzanne.anderson.50978@retailverse.example,+44 7085382999,1986-06-26,SILVER,Y,2026-09-02 01:44:17,2026-09-02 01:44:17
SRC_CUSTOMER_B002_000001379,C0050979,Jamie,Haynes,jamie.haynes.50979@retailverse.example,+44 7561168055,1983-01-24,NONE,Y,2026-09-03 04:17:41,2026-09-03 04:17:41
SRC_CUSTOMER_B002_000001380,C0050980,Wayne,Lewis,wayne.lewis.50980@retailverse.example,+44 7176252056,1977-05-21,SILVER,Y,2026-09-03 22:58:40,2026-09-03 22:58:40
SRC_CUSTOMER_B002_000001381,C0050981,Maureen,Reeves,maureen.reeves.50981@retailverse.example,+44 7756464394,1955-05-12,GOLD,Y,2026-09-01 00:49:02,2026-09-01 00:49:02
SRC_CUSTOMER_B002_000001382,C0050982,June,Booth,june.booth.50982@retailverse.example,+44 7677140849,1967-08-18,SILVER,N,2026-09-01 07:14:04,2026-09-01 07:14:04
SRC_CUSTOMER_B002_000001383,C0050983,Claire,Hyde,claire.hyde.50983@retailverse.example,+44 7494268885,1987-03-10,SILVER,N,2026-09-01 16:53:58,2026-09-01 16:53:58
SRC_CUSTOMER_B002_000001384,C0050984,Gillian,Harvey,gillian.harvey.50984@retailverse.example,+44 7505385001,1975-02-09,NONE,Y,2026-09-02 11:50:28,2026-09-02 11:50:28
SRC_CUSTOMER_B002_000001385,C0050985,Eileen,Cartwright,eileen.cartwright.50985@retailverse.example,+44 7815550999,1997-03-20,SILVER,Y,2026-09-01 08:04:10,2026-09-01 08:04:10
SRC_CUSTOMER_B002_000001386,C0050986,Luke,Simpson,luke.simpson.50986@retailverse.example,+44 7107567379,1969-05-05,NONE,Y,2026-09-02 22:10:47,2026-09-02 22:10:47
SRC_CUSTOMER_B002_000001387,C0050987,Molly,Lewis,molly.lewis.50987@retailverse.example,+44 7853060857,1946-10-18,NONE,Y,2026-09-01 23:06:32,2026-09-01 23:06:32
SRC_CUSTOMER_B002_000001388,C0050988,Vanessa,Fuller,vanessa.fuller.50988@retailverse.example,+44 7758225657,1960-03-12,NONE,N,2026-09-01 20:33:29,2026-09-01 20:33:29
SRC_CUSTOMER_B002_000001389,C0050989,Danny,Perry,danny.perry.50989@retailverse.example,+44 7721237057,1982-08-07,BRONZE,Y,2026-09-01 11:32:16,2026-09-01 11:32:16
SRC_CUSTOMER_B002_000001390,C0050990,Charlene,Hayes,charlene.hayes.50990@retailverse.example,+44 7987310992,1978-03-12,NONE,Y,2026-09-01 09:20:01,2026-09-01 09:20:01
