customer_id,first_name,last_name,email,phone,city,postcode,signup_date,source_system,loyalty_member,loyalty_id,loyalty_join_date,behaviour_segment
C0035302,Jack,Andrews,reece69@example.net,0114 496 0984,North Nicholasburgh,CV7Y 7FH,2025-05-27,ECOM_V2,True,L0035302,2025-09-27,one_time
C0035303,Derek,Waters,kcollins@example.net,(0306) 9990556,New Johnchester,L3C 5RA,2024-04-25,MOBILE_APP,True,L0035303,2024-07-16,returning
C0035304,Derek,Bird,franceswood@example.org,(0151) 496 0258,Jonesport,DY7 7UG,2025-09-01,ECOM_V2,False,,,returning
C0035305,Toby,Roberts,greenwooddominic@example.net,+44(0)1184960960,Anthonyberg,DY3 8HN,2025-11-11,LOYALTY_CRM,False,,,one_time
C0035306,Denis,Knight,valerie11@example.org,+449098790279,South Victoria,HP2 4PR,2025-01-28,ECOM_V2,True,L0035306,2025-07-30,returning
C0035307,Leanne,Dawson,tharvey@example.net,(0909) 879 0323,Morrisville,N0B 3TT,2025-10-09,LOYALTY_CRM,False,,,returning
C0035308,Duncan,Davies,woodjohn@example.com,0114 496 0499,East Janeside,WN4W 1XU,2024-06-07,MOBILE_APP,True,L0035308,2024-06-25,inactive
C0035309,Helen,O'Neill,denise20@example.net,0118 496 0419,Robinsonfurt,DT8M 3XR,2025-03-12,ECOM_V2,False,,,one_time
C0035310,Olivia,Watson,hollowayjenna@example.com,020 74960587,Patelchester,TS9X 5PB,2025-01-15,ECOM_V2,False,,,inactive
C0035311,Stephanie,Spencer,phillip19@example.org,0118 496 0565,North Bradleyfort,G1D 4AD,2025-03-10,ECOM_V1,False,,,one_time
C0035312,Eric,Hall,victor39@example.com,+44121 496 0429,New Sylviaview,L1A 4FA,2024-10-03,ECOM_V2,True,L0035312,2024-11-17,returning
C0035313,Samuel,Morgan,leahkirby@example.org,+44(0)151 496 0403,Port Kelly,DG0 2PN,2024-06-04,MOBILE_APP,False,,,one_time
C0035314,Marc,Barnett,wheelerlawrence@example.com,+44116 4960864,Scottville,PR64 6DP,2025-11-06,MOBILE_APP,False,,,returning
C0035315,Clifford,Collier,lhaynes@example.net,(0131) 4960067,South Samanthachester,M80 3YE,2025-08-05,LOYALTY_CRM,False,,,returning
C0035316,Victoria,Johnson,lynn40@example.org,+4429 2018 0543,South Max,M3 1TS,2024-08-06,ECOM_V2,True,L0035316,2024-11-11,returning
C0035317,Bryan,Hart,adam56@example.com,+44306 999 0849,Sharonbury,NN0H 6SR,2024-05-07,LOYALTY_CRM,True,L0035317,2024-11-04,one_time
C0035318,Danny,Wood,ireynolds@example.org,(0118) 4960809,Samview,N9E 8WD,2024-04-11,ECOM_V2,True,L0035318,2025-11-17,high_value
C0035319,Denis,Dickinson,martinangela@example.com,01184960581,Port Cameronbury,BR45 9TG,2025-05-24,ECOM_V2,False,,,one_time
C0035320,Benjamin,Hughes,smithchloe@example.com,+441632 960 587,Schofieldton,L0 1LH,2025-12-03,ECOM_V2,True,L0035320,2025-12-29,returning
C0035321,Scott,Harris,georgesylvia@example.com,020 7946 0938,Byrnefurt,HA68 4AA,2024-10-14,MOBILE_APP,False,,,returning
C0035322,Craig,Gallagher,suzanne84@example.net,(0141) 4960322,Pagebury,NP7B 9BF,2024-06-16,ECOM_V2,False,,,one_time
C0035323,Emily,Robinson,nsaunders@example.com,(0113) 4960329,Woodborough,SE26 3SD,2025-11-12,ECOM_V2,False,,,high_value
C0035324,Barbara,Curtis,jonathanhiggins@example.net,0292018004,Harrisonhaven,E8T 3ZA,2025-08-12,MOBILE_APP,False,,,returning
C0035325,Stewart,Gill,xdavison@example.net,+44114 496 0790,Ellieside,S25 0JT,2025-03-01,MOBILE_APP,True,L0035325,2025-03-03,reactivated
C0035326,Graeme,Swift,josephine76@example.net,+44(0)113 4960862,South Shane,WF9X 3FY,2024-02-06,MOBILE_APP,False,,,returning
C0035327,Ashley,Allen,victor53@example.com,+44(0)28 9018 0862,North Malcolmshire,BT92 1RD,2024-10-06,LOYALTY_CRM,False,,,reactivated
C0035328,Sandra,Brady,francis94@example.org,0114 4960650,Terencebury,E1 7RF,2025-10-11,LOYALTY_CRM,False,,,one_time
C0035329,Robert,Mills,joel46@example.com,+4420 74960754,New Norman,N1E 4YB,2024-10-07,ECOM_V2,False,,,returning
C0035330,Karl,Wright,xpritchard@example.org,+44113 496 0284,West Roymouth,NR4 3RP,2025-01-24,ECOM_V1,True,L0035330,2025-09-20,returning
C0035331,Jacob,Collins,dale54@example.org,+44(0)1164960411,Nicholsontown,DA1P 6YF,2025-01-15,POS_LEGACY,True,L0035331,2025-08-06,inactive
C0035332,Damien,Flynn,frankmurray@example.com,0141 4960310,Francisside,PE5 0FT,2025-06-12,POS_LEGACY,True,L0035332,2025-06-21,high_value
C0035333,Frank,Hunter,duncancooper@example.org,0118 4960910,Batesview,HD72 3LP,2025-11-13,MOBILE_APP,False,,,returning
C0035334,Steven,Thompson,heatherhussain@example.net,+44(0)808 1570997,Staceyfort,HP90 1TB,2024-03-14,POS_LEGACY,False,,,returning
C0035335,Bruce,Taylor,browneadam@example.org,+44(0)116 496 0861,North Howardside,B0 4UU,2025-09-21,MOBILE_APP,False,,,returning
C0035336,Margaret,Oliver,ryanjohnson@example.net,(0151) 496 0483,Joannabury,S0B 3LZ,2025-12-30,ECOM_V1,False,,,one_time
C0035337,Adam,Hunt,benjamin24@example.org,0118 4960753,Declanmouth,N0 0NQ,2024-08-29,MOBILE_APP,False,,,inactive
C0035338,Rebecca,Harvey,clairelee@example.org,+44292018432,New Marionmouth,B5C 3FE,2025-11-13,POS_LEGACY,False,,,returning
C0035339,Christopher,Davies,baileyraymond@example.net,03069990535,Wrightstad,SL1E 7HX,2025-08-29,MOBILE_APP,False,,,one_time
C0035340,Kim,Smith,mooremarie@example.com,(0191) 4960925,North Carolinefort,RM3N 5FL,2025-02-05,ECOM_V2,True,L0035340,2025-07-22,returning
C0035341,Claire,Brooks,kentrobert@example.com,+4420 7496 0896,Elliottchester,S9J 4JH,2024-09-18,MOBILE_APP,False,,,returning
C0035342,Mohamed,Jones,stanleyanna@example.org,01174960880,East Danielle,NR5W 6YT,2024-10-30,POS_LEGACY,False,,,one_time
C0035343,Rachel,Williams,wilsonrussell@example.com,+44(0)1614960183,Mariaview,L6 7ZU,2024-11-16,MOBILE_APP,False,,,inactive
C0035344,Cameron,Wood,nicholaswright@example.net,(0306) 999 0505,New Joshuaberg,E21 0BQ,2024-07-19,LOYALTY_CRM,True,L0035344,2024-09-17,inactive
C0035345,Guy,Watson,nataliewilkinson@example.net,01514960400,Port Peterchester,RH7H 5HA,2025-02-23,LOYALTY_CRM,True,L0035345,2025-07-03,returning
C0035346,Hayley,Macdonald,hawkinsmarcus@example.net,+44(0)114 496 0744,Yvonnemouth,WN98 7HD,2025-06-21,POS_LEGACY,False,,,reactivated
C0035347,Joyce,Rose,garry55@example.org,+44(0)141 496 0708,Lake Antonymouth,WS7 4PY,2025-05-31,LOYALTY_CRM,True,L0035347,2025-09-16,inactive
C0035348,Rhys,Baker,kathleen79@example.com,0292018983,Blackchester,RG7X 7GB,2025-09-05,LOYALTY_CRM,False,,,returning
C0035349,Clifford,Williams,fsutton@example.org,+44(0)9098790912,West Julieborough,M16 2WU,2024-01-29,ECOM_V2,False,,,returning
C0035350,Mary,Miller,jacksonjennifer@example.com,0161 496 0432,Lake Natalie,PH4 3YP,2024-06-26,POS_LEGACY,False,,,one_time
C0035351,David,Lee,fletcherjake@example.com,020 74960333,North Josh,B1D 6LY,2025-11-13,ECOM_V1,False,,,returning
C0035352,Zoe,Wright,warrenkevin@example.net,+44306 9990265,Port Mohammadborough,CT84 0LH,2024-08-04,MOBILE_APP,False,,,returning
C0035353,Joan,Lynch,hopesimon@example.org,0808 1570456,Heathershire,SA3 8RT,2024-06-15,ECOM_V2,False,,,inactive
C0035354,Kathleen,Allan,dixonelaine@example.org,(0113) 496 0971,Bradleyland,B6U 0ZH,2025-06-11,POS_LEGACY,True,L0035354,2025-09-06,high_value
C0035355,Norman,Jordan,paynewayne@example.org,01214960143,Hugheston,B3 8AL,2025-09-30,ECOM_V2,False,,,returning
C0035356,Glen,Evans,melissa28@example.org,01632 960858,North Christopherstad,M33 4QE,2025-04-27,ECOM_V2,True,L0035356,2025-06-09,returning
C0035357,Sally,Todd,pfowler@example.com,0306 9990225,Turnerberg,WN3Y 9RE,2024-06-19,POS_LEGACY,False,,,returning
C0035358,Bethany,Wood,fowlerdawn@example.com,+44(0)115 4960093,North Joyce,G4 9JP,2024-08-05,POS_LEGACY,False,,,reactivated
C0035359,Tracy,Barnes,abigailbird@example.net,+441914960352,New Jamesborough,S4 5NJ,2025-03-04,POS_LEGACY,True,L0035359,2025-09-06,one_time
C0035360,Jake,James,sara80@example.org,+44(0)118 4960335,South Lucy,KY35 3XT,2024-05-03,POS_LEGACY,False,,,one_time
C0035361,Diana,Wilson,justin75@example.net,+441632960222,Marychester,HD8 1DP,2025-03-03,ECOM_V2,False,,,one_time
C0035362,Carly,Thomas,mohammadjordan@example.org,09098790564,Dohertyburgh,CW8 1TD,2025-02-04,ECOM_V1,True,L0035362,2025-03-30,reactivated
C0035363,Jessica,Morris,njarvis@example.org,(0306)9990998,Richardsonburgh,N5S 8DT,2024-12-04,ECOM_V1,False,,,one_time
C0035364,Alison,James,singhrosie@example.net,+44(0)161 4960470,Burrowsfort,MK9 3AN,2024-05-14,LOYALTY_CRM,False,,,reactivated
C0035365,Terry,Ball,nreed@example.net,+44(0)1614960491,Port Stewart,L0F 0WW,2024-11-21,POS_LEGACY,False,,,inactive
C0035366,Luke,Clarke,zoebishop@example.org,+44(0)191 4960232,New Phillipstad,L0S 5HN,2025-03-30,ECOM_V1,True,L0035366,2025-12-12,inactive
C0035367,Victoria,Bradley,bknight@example.com,0115 4960469,West Carol,SA3 3LD,2024-08-26,ECOM_V2,False,,,returning
C0035368,Louise,Bradley,owilliams@example.com,+44306 999 0594,Carlyville,B08 3GJ,2025-03-18,MOBILE_APP,False,,,returning
C0035369,Ryan,Freeman,tcook@example.com,+44(0)131 4960590,Port Ashley,M5 5SJ,2024-03-05,MOBILE_APP,True,L0035369,2024-08-04,returning
C0035370,Gareth,Davidson,stephen44@example.org,+44(0)1914960498,Parkerborough,WV94 6GW,2024-04-11,MOBILE_APP,False,,,one_time
C0035371,Susan,Allan,adamsgavin@example.com,028 9018 0989,North Daniel,B3A 7UF,2024-12-26,LOYALTY_CRM,False,,,inactive
C0035372,Iain,Burton,ywalker@example.com,+44114 496 0107,Berrybury,AB66 5LL,2025-03-01,MOBILE_APP,False,,,returning
C0035373,Adrian,Woodward,jodie03@example.net,(0116) 496 0299,New Kayleigh,TA2 5AD,2025-04-23,POS_LEGACY,True,L0035373,2025-06-06,returning
C0035374,Maurice,Thompson,reidcharlotte@example.net,+44(0)121 496 0801,Port Ann,S61 6UZ,2025-08-07,MOBILE_APP,False,,,inactive
C0035375,Natalie,Morris,pearsonallan@example.com,+44(0)289018395,Damienshire,L4 1AH,2024-04-02,LOYALTY_CRM,False,,,one_time
C0035376,Abbie,Howells,ben35@example.com,028 9018664,East Deborah,PA2 5AQ,2025-08-11,LOYALTY_CRM,False,,,returning
C0035377,Marcus,Robertson,jemma66@example.org,01214960878,Brianmouth,NE0 1EP,2024-07-07,MOBILE_APP,False,,,returning
C0035378,Emily,Short,rmellor@example.org,+44(0)29 2018747,Collinsmouth,LD8M 1AF,2025-11-14,ECOM_V1,True,L0035378,2025-12-05,returning
C0035379,Matthew,Stevens,judith83@example.com,(0151)4960561,New Jodiestad,W61 2UJ,2024-11-07,POS_LEGACY,True,L0035379,2025-06-04,one_time
C0035380,Declan,Burrows,edwardsandrea@example.com,0115 4960935,Susanview,B83 2PS,2025-03-03,MOBILE_APP,False,,,returning
C0035381,Steven,Williams,evansglenn@example.com,028 9018001,McDonaldchester,M32 1AS,2025-08-06,ECOM_V2,False,,,one_time
C0035382,Kelly,Woods,ryanjodie@example.net,0131 4960862,Mahmoodmouth,NN9E 8UJ,2024-07-05,MOBILE_APP,True,L0035382,2024-07-14,one_time
C0035383,Clive,Owen,connorbarlow@example.org,(0141) 4960772,South Irene,B4K 3UW,2024-09-10,ECOM_V1,False,,,one_time
C0035384,Dominic,Nicholls,ricky07@example.com,(0117) 4960670,Lake Matthew,BT3 6YA,2025-12-03,POS_LEGACY,True,L0035384,2025-12-25,returning
C0035385,Ross,Mitchell,vdavidson@example.com,028 9018 0501,Gallagherfurt,M1 5LE,2024-08-15,POS_LEGACY,False,,,returning
C0035386,Maureen,Hewitt,reece73@example.org,01134960421,North Darrenton,B6 0HQ,2024-01-22,POS_LEGACY,True,L0035386,2024-06-18,one_time
C0035387,Olivia,Price,taylorbeth@example.net,+44(0)28 9018765,New Beth,E0C 7GN,2024-03-13,MOBILE_APP,False,,,reactivated
C0035388,Marian,Wilkins,ruthandrews@example.org,(0118)4960777,New Julian,E91 5XD,2025-03-24,ECOM_V2,True,L0035388,2025-07-06,returning
C0035389,Arthur,Lee,pwatts@example.net,0121 496 0257,Cookville,S4 5AL,2024-09-07,ECOM_V2,True,L0035389,2025-09-28,one_time
C0035390,Nicola,Armstrong,swright@example.net,+4429 2018 0020,Jacquelineview,S5 8WQ,2025-09-11,POS_LEGACY,False,,,one_time
C0035391,Gerard,Murphy,mohammadwilson@example.org,+44(0)161 4960691,West Janetville,L49 4XJ,2024-10-22,MOBILE_APP,False,,,returning
C0035392,Melissa,Baker,lydiamitchell@example.net,0115 496 0999,South Douglasmouth,B9S 6NJ,2024-02-10,MOBILE_APP,False,,,returning
C0035393,Ross,Gordon,jclarke@example.com,(0113) 4960733,Joanneland,M1 7TS,2025-02-21,MOBILE_APP,True,L0035393,2025-12-16,reactivated
C0035394,Dennis,Carter,scottsian@example.com,0131 4960094,Chelseahaven,S07 7AF,2024-10-14,LOYALTY_CRM,True,L0035394,2025-08-20,one_time
C0035395,Clifford,Robson,apatterson@example.org,+44(0)1314960242,Lake Allanmouth,ZE99 8JP,2025-10-22,POS_LEGACY,False,,,returning
C0035396,Marie,Jones,leonardward@example.org,(0116) 496 0354,North Daniel,UB38 2HG,2024-02-23,MOBILE_APP,False,,,reactivated
C0035397,Megan,Cunningham,morrisjames@example.com,+44116 4960130,East Jessicaport,EN5 2JU,2025-12-06,ECOM_V2,False,,,one_time
C0035398,Mitchell,Parker,dean62@example.com,01144960829,Brookstown,CA1E 0UN,2025-05-26,ECOM_V2,True,L0035398,2025-12-14,one_time
C0035399,Ashley,Bates,teresa07@example.com,+44(0)161 496 0567,North Jeffrey,EH2E 1XH,2025-04-15,MOBILE_APP,False,,,high_value
C0035400,Mohamed,Smith,roselynne@example.com,(028) 9018158,West Victor,L5B 6FJ,2025-09-03,ECOM_V2,False,,,one_time
C0035401,Amelia,Conway,pnorman@example.com,+44151 4960080,East Jamie,BS01 6NP,2025-07-01,MOBILE_APP,True,L0035401,2025-10-19,reactivated
C0035402,Daniel,Dunn,zdavies@example.org,+441314960416,East Kirsty,ML05 4NW,2024-02-11,LOYALTY_CRM,True,L0035402,2024-04-15,returning
C0035403,Sylvia,Leach,harrisonclive@example.org,0151 496 0888,Murrayfurt,RG2 7FJ,2024-02-27,MOBILE_APP,True,L0035403,2025-09-21,returning
C0035404,Graham,Powell,annahowell@example.com,(0116) 496 0801,East Shannon,S82 4RP,2024-03-05,LOYALTY_CRM,True,L0035404,2024-11-11,high_value
C0035405,Victoria,Pope,rahmanabbie@example.org,(0808)1570193,Lake Abdul,SO8Y 3FS,2025-10-09,ECOM_V1,False,,,returning
C0035406,Benjamin,Green,bethan44@example.net,(0151) 496 0757,Lewisview,L0U 8HD,2025-02-12,ECOM_V1,False,,,inactive
C0035407,Owen,Evans,zgrant@example.org,028 9018512,North Nicolaton,SL7 9HQ,2025-07-24,POS_LEGACY,True,L0035407,2025-08-27,returning
C0035408,Andrea,Stewart,dylan24@example.net,+44(0)117 4960927,West Christianhaven,ZE49 3DY,2025-05-17,ECOM_V1,True,L0035408,2025-10-17,one_time
C0035409,Bradley,Allen,lewissharon@example.org,0121 4960422,West Lisa,EH75 0YG,2025-12-24,ECOM_V1,True,L0035409,2025-12-26,one_time
C0035410,Christian,Quinn,katherineprice@example.org,(0131) 496 0206,North Mohamedburgh,JE84 1SU,2025-09-22,ECOM_V2,False,,,returning
C0035411,Joshua,Roberts,lynda51@example.net,+44(0)289018372,New Kerryport,ST32 4HE,2024-11-16,MOBILE_APP,False,,,inactive
C0035412,Peter,Collins,mariehenderson@example.com,+44(0)115 496 0317,Bryanchester,NN0 3XT,2025-04-13,ECOM_V2,False,,,one_time
C0035413,Mohammad,Kelly,whitejason@example.net,+44(0)113 496 0921,Port Amber,E9H 4EW,2025-09-12,ECOM_V2,True,L0035413,2025-11-19,returning
C0035414,Adrian,Singh,patriciabrown@example.net,+44118 4960866,South Brandonport,DD8M 5JD,2024-10-07,LOYALTY_CRM,False,,,inactive
C0035415,Mohammad,Lambert,gerald42@example.org,01314960694,North Ronaldmouth,CA0 3QA,2024-09-08,POS_LEGACY,False,,,returning
C0035416,Ian,Evans,bentleywilliam@example.net,01514960822,Hallland,G9C 6BQ,2025-08-13,MOBILE_APP,False,,,returning
C0035417,Craig,Nixon,whitejeremy@example.com,01134960748,West Daniel,M5 4QB,2024-06-06,MOBILE_APP,False,,,returning
C0035418,Victor,McLean,terrywalker@example.com,0121 4960685,South Bethany,FY8 2HN,2025-07-31,LOYALTY_CRM,False,,,returning
C0035419,Connor,Davies,davisdorothy@example.com,+44(0)1914960762,Port Jadefurt,HR07 1HZ,2024-02-26,MOBILE_APP,False,,,returning
C0035420,Julia,Morgan,duncangiles@example.com,+44(0)289018430,Wallbury,G7E 3AZ,2025-09-07,ECOM_V1,False,,,one_time
C0035421,Victoria,Wyatt,vincentcarr@example.net,(029) 2018639,Harryfurt,HD74 0GP,2024-06-21,MOBILE_APP,False,,,returning
C0035422,Allan,Wood,derekbrooks@example.com,(0131) 4960576,East Graeme,CM0 6UR,2025-11-19,POS_LEGACY,True,L0035422,2025-12-04,returning
C0035423,Pauline,Jenkins,kmiller@example.com,+441144960413,East Chloeton,L6 2PB,2024-06-01,ECOM_V2,True,L0035423,2024-12-24,reactivated
C0035424,Sandra,White,smithshane@example.org,+44(0)116 496 0420,New Charlesberg,B6J 5JU,2024-05-22,MOBILE_APP,False,,,one_time
C0035425,Tom,Ward,alimarilyn@example.net,(0141) 496 0314,Shannonshire,PR6 4QG,2025-02-16,MOBILE_APP,True,L0035425,2025-08-04,returning
C0035426,Leanne,Hussain,eprice@example.com,(0161) 4960096,North Paula,SL1 3DT,2024-01-13,POS_LEGACY,False,,,reactivated
C0035427,Terence,Cameron,ucarr@example.com,+4420 7496 0941,Suttonchester,WF55 8GX,2025-10-15,ECOM_V1,False,,,one_time
C0035428,Kathryn,Wood,stewartkeith@example.com,+44118 4960438,Leighbury,L8 9SY,2025-05-21,LOYALTY_CRM,False,,,high_value
C0035429,Shaun,Barrett,holliejennings@example.net,+44(0)3069990908,South Deanside,EH1 1AS,2025-12-06,ECOM_V2,True,L0035429,2025-12-13,returning
C0035430,Denis,Cook,dominic64@example.net,(0117) 4960652,East Arthur,NN13 0EE,2024-06-30,ECOM_V1,False,,,one_time
C0035431,Gregory,Kelly,lucasamelia@example.org,(0808)1570901,Port Janice,W53 0LU,2025-05-03,ECOM_V2,True,L0035431,2025-12-05,one_time
C0035432,Jasmine,Cook,geoffreywright@example.com,+441314960143,East Naomi,B69 0NH,2025-01-15,LOYALTY_CRM,False,,,one_time
C0035433,Graeme,Hartley,victorbibi@example.net,09098790901,Lake Ruthbury,SK83 2GW,2024-11-23,ECOM_V2,False,,,high_value
C0035434,Francis,Brown,wellskelly@example.net,+44131 4960036,Richardsonfort,CR81 1ZE,2024-02-12,ECOM_V1,True,L0035434,2024-07-13,one_time
C0035435,Terence,Wright,gibsonnatalie@example.net,(0141) 496 0237,South Roy,E8B 9XJ,2024-06-25,MOBILE_APP,True,L0035435,2024-07-24,returning
C0035436,Josh,Gray,grace32@example.org,(0117) 4960826,West Hannah,SE2X 0YE,2024-10-13,ECOM_V2,False,,,one_time
C0035437,Alexander,Cross,kim97@example.com,02074960925,New Elizabethmouth,E1 6LF,2025-06-09,ECOM_V1,True,L0035437,2025-07-02,returning
C0035438,Alice,Fraser,mariapalmer@example.org,+44(0)1154960839,Mitchellmouth,CF0 1WD,2024-02-07,ECOM_V2,False,,,returning
C0035439,Amelia,Clarke,danielgreen@example.com,(0117) 496 0341,Lesleychester,SY7E 2SG,2025-06-05,ECOM_V1,False,,,reactivated
C0035440,Abigail,Flynn,bennettdorothy@example.net,+448081570417,North Carolshire,SK1H 2XG,2024-04-08,LOYALTY_CRM,False,,,returning
C0035441,Adam,Watson,amelia59@example.com,0118 496 0537,Lake Dianahaven,WR29 4PH,2025-08-01,ECOM_V2,False,,,returning
C0035442,Julie,Bates,grahamjasmine@example.net,0191 4960727,South Henrystad,WN05 2WW,2025-01-24,ECOM_V2,False,,,one_time
C0035443,Francesca,Booth,elizabeth73@example.org,+44161 496 0395,North Tracy,N8 7UD,2024-08-29,LOYALTY_CRM,False,,,reactivated
C0035444,Charlie,Watson,joycelucy@example.com,(0116) 4960603,Mandyland,KT1R 2QF,2025-08-27,POS_LEGACY,False,,,returning
C0035445,Alexandra,Simpson,jasonriley@example.org,(0191) 4960221,West Vanessa,L5 5AB,2024-10-03,POS_LEGACY,False,,,returning
C0035446,Abbie,Grant,newtondavid@example.net,+4420 74960935,Osbornefurt,W4J 2XS,2025-12-10,ECOM_V1,True,L0035446,2025-12-16,one_time
C0035447,Trevor,Murphy,nicholas84@example.org,0151 4960331,New Gillian,CT8W 9YF,2025-11-19,ECOM_V1,False,,,high_value
C0035448,Ashleigh,Howells,dbond@example.com,+44(0)1632 960701,Geraldview,B5G 7NN,2024-02-15,ECOM_V2,True,L0035448,2024-09-01,reactivated
C0035449,Gareth,Rogers,francis75@example.org,020 74960830,Lake Thomasfurt,CT14 0JY,2024-04-11,POS_LEGACY,True,L0035449,2025-05-07,returning
C0035450,Lynn,Jones,kdawson@example.com,0141 4960244,Port Simon,DL04 6RF,2025-05-30,ECOM_V2,True,L0035450,2025-06-30,reactivated
C0035451,Joel,Burrows,qhill@example.com,0117 496 0787,Lynnmouth,S2 6SX,2024-12-16,ECOM_V1,False,,,inactive
C0035452,Lawrence,Jones,joycelynch@example.org,01632960331,Patrickstad,SM71 2LE,2024-05-21,ECOM_V1,True,L0035452,2024-10-30,one_time
C0035453,Kathleen,Williams,katherine82@example.org,01414960622,North Leonchester,HD5 8RB,2025-10-27,LOYALTY_CRM,False,,,one_time
C0035454,Jodie,Ellis,pamelarhodes@example.com,+44(0)151 4960838,Lydiashire,M38 3AP,2024-04-17,ECOM_V2,True,L0035454,2024-11-17,returning
C0035455,Lydia,Lee,smithbruce@example.com,020 74960765,North Marionmouth,B80 2GJ,2024-08-04,LOYALTY_CRM,True,L0035455,2025-07-06,returning
C0035456,Nicholas,Davies,debra64@example.com,+441154960819,Clarkport,S90 3PJ,2024-01-19,POS_LEGACY,True,L0035456,2025-09-25,reactivated
C0035457,Simon,Ashton,angelalewis@example.net,+44115 496 0023,Woodstad,HU1X 2AL,2025-05-11,LOYALTY_CRM,True,L0035457,2025-07-05,returning
C0035458,Gerald,Harris,jacqueline85@example.org,+44(0)118 496 0096,Port Michelleborough,W8W 9FN,2025-11-20,LOYALTY_CRM,False,,,one_time
C0035459,Marcus,Smith,markpatel@example.net,(0808)1570798,Joannechester,SO9 2UP,2024-05-29,ECOM_V2,False,,,one_time
C0035460,Terence,Day,reidbeverley@example.net,(0141)4960279,Millsmouth,S6U 5EH,2024-06-30,ECOM_V2,True,L0035460,2025-04-19,inactive
C0035461,Samantha,Lees,christine20@example.org,+44(0)131 4960610,Lake Ianhaven,L0G 3ZS,2025-05-16,POS_LEGACY,True,L0035461,2025-08-13,one_time
C0035462,Trevor,Morris,diana41@example.com,(0141) 4960040,South Amyville,N31 4PJ,2024-09-30,LOYALTY_CRM,True,L0035462,2025-01-03,one_time
C0035463,Glenn,Pearce,briandixon@example.net,+44(0)1184960062,West Graemeland,CB24 7PP,2024-11-21,ECOM_V2,True,L0035463,2025-12-04,one_time
C0035464,Lindsey,Smith,hhawkins@example.net,01314960952,Gilbertberg,E0 0XT,2024-01-05,ECOM_V2,True,L0035464,2024-05-19,inactive
C0035465,Gerald,Benson,malcolmwhitehead@example.com,(0117) 4960223,South Cameron,M7 5NB,2024-02-03,MOBILE_APP,False,,,returning
C0035466,Olivia,Cross,sykesryan@example.com,(028) 9018240,Brendamouth,E6 8JD,2025-12-12,MOBILE_APP,True,L0035466,2025-12-23,one_time
C0035467,Trevor,Hewitt,bakerglenn@example.net,0115 4960572,Port Jeffrey,PL6 4GA,2025-02-04,LOYALTY_CRM,True,L0035467,2025-08-28,reactivated
C0035468,Jane,Smith,sophie69@example.org,(0909)8790138,Cameronberg,E5T 7FH,2025-12-21,ECOM_V2,False,,,one_time
C0035469,Jake,Thorpe,leonfox@example.org,(0114)4960494,South Gillian,ZE45 2NG,2024-05-06,POS_LEGACY,False,,,one_time
C0035470,Damien,Duffy,ben36@example.org,(0808) 1570342,Harthaven,OL09 4TY,2024-08-16,ECOM_V1,False,,,one_time
C0035471,Jake,Kirk,alexandracook@example.org,+44(0)115 4960797,North Valerieport,KW58 6PG,2024-01-10,POS_LEGACY,True,L0035471,2024-02-28,one_time
C0035472,Clare,Clarke,mpotter@example.com,0909 8790329,Websterside,PL5N 8QR,2024-05-09,LOYALTY_CRM,True,L0035472,2024-05-12,returning
C0035473,Tracy,Martin,suzanne22@example.org,+441184960439,New Chloeport,L7W 4TS,2025-12-24,POS_LEGACY,False,,,returning
C0035474,Barry,Morris,xchan@example.com,(0161) 496 0969,South Elaine,B7 6QS,2025-01-22,ECOM_V2,False,,,inactive
C0035475,Damian,Robertson,darrenpalmer@example.net,+44(0)1214960396,Singhfurt,WN7 2SN,2024-09-06,ECOM_V2,False,,,one_time
C0035476,Brett,Jones,josephinedouglas@example.com,+44113 496 0141,South Glennfurt,WC09 8LD,2024-09-30,ECOM_V1,True,L0035476,2025-04-07,one_time
C0035477,Ian,Read,annschofield@example.com,+441632 960150,Hooperborough,BT14 1NH,2024-11-26,ECOM_V2,False,,,returning
C0035478,Henry,Davidson,hobbsashley@example.net,+44118 496 0262,New Beth,DT2 8GP,2025-04-27,ECOM_V2,False,,,reactivated
C0035479,Dorothy,Reynolds,vcurtis@example.org,+44(0)1614960019,South Carole,N6U 9PP,2025-06-17,ECOM_V1,False,,,inactive
C0035480,Kim,Hussain,terry10@example.net,0292018934,Port Leefort,LA1H 0YA,2024-05-26,POS_LEGACY,True,L0035480,2025-11-09,returning
C0035481,Rosie,Perkins,hdavidson@example.org,(020)74960899,East Kenneth,G4H 9HF,2024-12-06,LOYALTY_CRM,False,,,returning
C0035482,Judith,Stewart,joel93@example.net,(0118)4960992,Lake Kieran,B17 6SP,2025-07-02,MOBILE_APP,False,,,reactivated
C0035483,Sylvia,Hopkins,bakerjasmine@example.org,0141 4960761,East Sophie,W2 7SL,2024-12-03,LOYALTY_CRM,False,,,returning
C0035484,Margaret,Kirby,natashabolton@example.com,+44(0)131 4960539,South Paula,M31 8GZ,2024-05-30,ECOM_V1,True,L0035484,2025-05-07,inactive
C0035485,Hayley,King,sylvialewis@example.net,+44(0)1174960056,Lake Tina,N81 9FR,2024-09-06,POS_LEGACY,True,L0035485,2025-06-24,inactive
C0035486,Deborah,Taylor,henry78@example.org,(029) 2018 0482,East Ashleyfort,DN8R 9NB,2024-03-18,ECOM_V2,False,,,inactive
